Count,Value,brand,product,total_review_count
2.0,long-lasting,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,576
2.0,not mattifying,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,576
2.0,oily,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,576
2.0,reduces redness,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,576
2.0,spf,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,576
2.0,spf 40,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,576
2.0,unscented,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,576
119.0,reduces shine,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
116.0,sheer coverage,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
90.0,oil-absorbing,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
4.0,finely milled,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
4.0,long wearing,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
3.0,buildable coverage,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
2.0,good for sensitive skin,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
2.0,long lasting,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
2.0,matte finish,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
2.0,sets makeup,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,adds highlight,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,amazing,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,amazingly perfect!!!,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,blends well,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,brightening,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,can't live without it!,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,controls oil,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,coverage is sheer yet complete...excellent coverag,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,crease resistant,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,does not clog pores,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,does not settle into fine lines or wrinkles,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,doesn't absorb oil,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,doesn't clog pores,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,even coverage,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,evens skin tone,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,fabulous color,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,feels like silk,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,flawless,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,flawless finish,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
1.0,fresh,Bobbi Brown,Sheer Finish Pressed Setting Powder,221
34.0,moisturizing,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
19.0,lightweight,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
17.0,creamy,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
17.0,thick,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
16.0,hydrating,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
10.0,color correcting,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
9.0,light,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
8.0,good coverage,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
7.0,drying,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
7.0,smooth,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
6.0,dewy,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
6.0,heavy,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
6.0,natural,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
5.0,great coverage,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
4.0,easy to use,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
4.0,greasy,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
4.0,hard to blend,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
4.0,long lasting,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
4.0,perfect,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
4.0,sheer,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
4.0,spf,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
3.0,blendable,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
3.0,brightening,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
3.0,light coverage,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
3.0,medium coverage,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
3.0,natural looking,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
3.0,non-greasy,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
3.0,too thick,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
2.0,amazing,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
2.0,awesome!,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,719
120.0,buildable coverage,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
115.0,long wearing,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
13.0,oil-free,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
12.0,full coverage,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
8.0,highly pigmented,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
4.0,versatile,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
3.0,creamy,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
3.0,heavy,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
3.0,smooth,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
3.0,thick,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
2.0,blendable,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
2.0,moisturizing,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
2.0,natural,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
2.0,natural looking,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
2.0,strong coverage but looks like real skin,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
2.0,worth every penny,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,affordable,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,beautiful,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,beautiful finish,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,best for mua,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,blurs imperfections,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,brightening,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,brillient,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,cakey,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,can be sheered down,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,color stays true,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,compact,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,concentrated,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,coverage,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
1.0,creases,KEVYN AUCOIN,The Sensual Skin Enhancer Concealer,468
119.0,buildable coverage,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
119.0,long wearing,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
84.0,oil-free,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
13.0,lightweight,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
6.0,natural,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
5.0,light coverage,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
5.0,light weight,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
3.0,comfortable,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
3.0,natural looking,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
3.0,sheer,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
3.0,smooth,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
2.0,easy to blend,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
2.0,hard to apply,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
2.0,natural finish,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
2.0,sheer coverage,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
2.0,spf,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
2.0,thick,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
2.0,weightless,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,a fantastic polished finish,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,blends easily,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,blends well,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,blurring,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,blurring!,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,brilliant,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,corn yellow,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,creamy,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,crusty,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,demi-matte,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,dewy,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
1.0,evens out skin tone,Urban Decay,Naked Skin One & Done Hybrid Foundation,873
47.0,lightweight,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
27.0,good coverage,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
20.0,creamy,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
17.0,amazing,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
17.0,moisturizing,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
13.0,color correcting,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
12.0,light,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
11.0,smooth,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
10.0,awesome,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
10.0,long lasting,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
8.0,hydrating,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
8.0,light coverage,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
8.0,matte,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
8.0,medium coverage,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
8.0,thick,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
7.0,blendable,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
7.0,buildable,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
7.0,easy to use,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
7.0,great,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
6.0,cakey,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
6.0,heavy,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
6.0,natural looking,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
6.0,perfect,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
5.0,easy to apply,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
5.0,light weight,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
5.0,sheer,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
4.0,dark spot correcting,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
4.0,dry,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
4.0,drying,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
4.0,evens complexion,Smashbox,Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,1065
178.0,buildable coverage,Dior,Diorskin Nude Air Serum Foundation,651
153.0,long wearing,Dior,Diorskin Nude Air Serum Foundation,651
70.0,oil-free,Dior,Diorskin Nude Air Serum Foundation,651
17.0,lightweight,Dior,Diorskin Nude Air Serum Foundation,651
11.0,natural,Dior,Diorskin Nude Air Serum Foundation,651
8.0,natural finish,Dior,Diorskin Nude Air Serum Foundation,651
7.0,flawless,Dior,Diorskin Nude Air Serum Foundation,651
6.0,light,Dior,Diorskin Nude Air Serum Foundation,651
5.0,light weight,Dior,Diorskin Nude Air Serum Foundation,651
5.0,silky,Dior,Diorskin Nude Air Serum Foundation,651
4.0,drying,Dior,Diorskin Nude Air Serum Foundation,651
4.0,light coverage,Dior,Diorskin Nude Air Serum Foundation,651
4.0,natural looking,Dior,Diorskin Nude Air Serum Foundation,651
4.0,sheer,Dior,Diorskin Nude Air Serum Foundation,651
4.0,smooth,Dior,Diorskin Nude Air Serum Foundation,651
3.0,amazing,Dior,Diorskin Nude Air Serum Foundation,651
3.0,blendable,Dior,Diorskin Nude Air Serum Foundation,651
3.0,blends easily,Dior,Diorskin Nude Air Serum Foundation,651
3.0,easy to blend,Dior,Diorskin Nude Air Serum Foundation,651
3.0,fragranced,Dior,Diorskin Nude Air Serum Foundation,651
3.0,matte,Dior,Diorskin Nude Air Serum Foundation,651
3.0,non-drying,Dior,Diorskin Nude Air Serum Foundation,651
3.0,strong scent,Dior,Diorskin Nude Air Serum Foundation,651
3.0,weightless,Dior,Diorskin Nude Air Serum Foundation,651
2.0,flawless finish,Dior,Diorskin Nude Air Serum Foundation,651
2.0,hydrating,Dior,Diorskin Nude Air Serum Foundation,651
2.0,light to medium coverage,Dior,Diorskin Nude Air Serum Foundation,651
2.0,light-weight,Dior,Diorskin Nude Air Serum Foundation,651
2.0,radiant,Dior,Diorskin Nude Air Serum Foundation,651
1.0,a lot goes a long way,Dior,Diorskin Nude Air Serum Foundation,651
11.0,light,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
9.0,lightweight,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
7.0,good coverage,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
6.0,long lasting,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
6.0,moisturizing,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
6.0,smooth,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
5.0,creamy,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
5.0,natural,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
4.0,amazing,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
3.0,easy,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
3.0,full coverage,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
3.0,great coverage,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
3.0,medium coverage,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,blendable,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,blurs pores,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,color correcting,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,easy to apply,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,excellent,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,excellent coverage,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,great for sensitive skin,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,light coverage,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,long-lasting,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,sun protection,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
2.0,sunscreen,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
1.0,a good value,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
1.0,adaptive color,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
1.0,amazing coverage,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
1.0,anti-aging,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
1.0,anti-comedogenic,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
1.0,awesome,Supergoop!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,491
299.0,long wearing,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
255.0,oil-free,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
229.0,buildable coverage,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
8.0,mattifying,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
6.0,cakey,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
4.0,smooth,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
3.0,affordable,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
3.0,amazing,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
3.0,flawless,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
3.0,lightweight,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
3.0,not cakey,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
3.0,smelly,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,easy to apply,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,easy to use,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,flaky,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,full coverage,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,light weight,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,matte,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,natural,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,perfect color,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
2.0,portable,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,8 hr mattifying compact foundation,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,a miss,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,airbrush look,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,amazing coverage,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,bad smell,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,barely any coverage,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,basic,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,beautiful finish,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
1.0,blends well,SEPHORA COLLECTION,8 HR Mattifying Compact Foundation,930
469.0,long wearing,Kat Von D,Lock-It Powder Foundation,1618
421.0,buildable coverage,Kat Von D,Lock-It Powder Foundation,1618
280.0,oil-free,Kat Von D,Lock-It Powder Foundation,1618
25.0,matte,Kat Von D,Lock-It Powder Foundation,1618
16.0,full coverage,Kat Von D,Lock-It Powder Foundation,1618
10.0,smooth,Kat Von D,Lock-It Powder Foundation,1618
6.0,smooth finish,Kat Von D,Lock-It Powder Foundation,1618
4.0,flawless,Kat Von D,Lock-It Powder Foundation,1618
3.0,amazing,Kat Von D,Lock-It Powder Foundation,1618
3.0,lightweight,Kat Von D,Lock-It Powder Foundation,1618
3.0,matte finish,Kat Von D,Lock-It Powder Foundation,1618
3.0,mattifying,Kat Von D,Lock-It Powder Foundation,1618
3.0,not cakey,Kat Von D,Lock-It Powder Foundation,1618
3.0,oxidizes,Kat Von D,Lock-It Powder Foundation,1618
3.0,silky,Kat Von D,Lock-It Powder Foundation,1618
3.0,soft,Kat Von D,Lock-It Powder Foundation,1618
3.0,sweat proof,Kat Von D,Lock-It Powder Foundation,1618
2.0,beautiful finish,Kat Von D,Lock-It Powder Foundation,1618
2.0,cakey,Kat Von D,Lock-It Powder Foundation,1618
2.0,comfortable,Kat Von D,Lock-It Powder Foundation,1618
2.0,cruelty free,Kat Von D,Lock-It Powder Foundation,1618
2.0,good for sensitive skin,Kat Von D,Lock-It Powder Foundation,1618
2.0,great coverage,Kat Von D,Lock-It Powder Foundation,1618
2.0,great value,Kat Von D,Lock-It Powder Foundation,1618
2.0,heavy,Kat Von D,Lock-It Powder Foundation,1618
2.0,natural,Kat Von D,Lock-It Powder Foundation,1618
2.0,non-cakey,Kat Von D,Lock-It Powder Foundation,1618
2.0,oxidizing,Kat Von D,Lock-It Powder Foundation,1618
2.0,powdery,Kat Von D,Lock-It Powder Foundation,1618
1.0,a little goes a long way so worth the price,Kat Von D,Lock-It Powder Foundation,1618
478.0,buildable coverage,COVER FX,Custom Cover Drops,1572
347.0,long wearing,COVER FX,Custom Cover Drops,1572
149.0,oil-free,COVER FX,Custom Cover Drops,1572
24.0,versatile,COVER FX,Custom Cover Drops,1572
16.0,messy,COVER FX,Custom Cover Drops,1572
12.0,cakey,COVER FX,Custom Cover Drops,1572
9.0,patchy,COVER FX,Custom Cover Drops,1572
8.0,drying,COVER FX,Custom Cover Drops,1572
6.0,blendable,COVER FX,Custom Cover Drops,1572
5.0,innovative,COVER FX,Custom Cover Drops,1572
5.0,lightweight,COVER FX,Custom Cover Drops,1572
5.0,natural,COVER FX,Custom Cover Drops,1572
4.0,customizable,COVER FX,Custom Cover Drops,1572
4.0,easy to use,COVER FX,Custom Cover Drops,1572
4.0,light weight,COVER FX,Custom Cover Drops,1572
4.0,natural looking,COVER FX,Custom Cover Drops,1572
3.0,convenient,COVER FX,Custom Cover Drops,1572
3.0,difficult to use,COVER FX,Custom Cover Drops,1572
3.0,dry,COVER FX,Custom Cover Drops,1572
3.0,magic,COVER FX,Custom Cover Drops,1572
3.0,oily,COVER FX,Custom Cover Drops,1572
3.0,streaky,COVER FX,Custom Cover Drops,1572
2.0,amazing,COVER FX,Custom Cover Drops,1572
2.0,full coverage,COVER FX,Custom Cover Drops,1572
2.0,genius,COVER FX,Custom Cover Drops,1572
2.0,good value,COVER FX,Custom Cover Drops,1572
2.0,light,COVER FX,Custom Cover Drops,1572
2.0,natural finish,COVER FX,Custom Cover Drops,1572
2.0,not cakey,COVER FX,Custom Cover Drops,1572
2.0,perfection,COVER FX,Custom Cover Drops,1572
240.0,long wearing,CLINIQUE,Acne Solutions Liquid Makeup,1440
227.0,oil-free,CLINIQUE,Acne Solutions Liquid Makeup,1440
222.0,buildable coverage,CLINIQUE,Acne Solutions Liquid Makeup,1440
132.0,moisturizing,CLINIQUE,Acne Solutions Liquid Makeup,1440
29.0,lightweight,CLINIQUE,Acne Solutions Liquid Makeup,1440
27.0,good coverage,CLINIQUE,Acne Solutions Liquid Makeup,1440
22.0,great coverage,CLINIQUE,Acne Solutions Liquid Makeup,1440
20.0,drying,CLINIQUE,Acne Solutions Liquid Makeup,1440
20.0,light,CLINIQUE,Acne Solutions Liquid Makeup,1440
20.0,matte,CLINIQUE,Acne Solutions Liquid Makeup,1440
13.0,light weight,CLINIQUE,Acne Solutions Liquid Makeup,1440
13.0,natural,CLINIQUE,Acne Solutions Liquid Makeup,1440
12.0,full coverage,CLINIQUE,Acne Solutions Liquid Makeup,1440
10.0,smooth,CLINIQUE,Acne Solutions Liquid Makeup,1440
9.0,long lasting,CLINIQUE,Acne Solutions Liquid Makeup,1440
9.0,natural looking,CLINIQUE,Acne Solutions Liquid Makeup,1440
8.0,cakey,CLINIQUE,Acne Solutions Liquid Makeup,1440
7.0,creamy,CLINIQUE,Acne Solutions Liquid Makeup,1440
7.0,mattifying,CLINIQUE,Acne Solutions Liquid Makeup,1440
6.0,acne fighting,CLINIQUE,Acne Solutions Liquid Makeup,1440
6.0,amazing,CLINIQUE,Acne Solutions Liquid Makeup,1440
6.0,long-lasting,CLINIQUE,Acne Solutions Liquid Makeup,1440
6.0,natural finish,CLINIQUE,Acne Solutions Liquid Makeup,1440
5.0,clarifying,CLINIQUE,Acne Solutions Liquid Makeup,1440
5.0,controls oil,CLINIQUE,Acne Solutions Liquid Makeup,1440
5.0,covers well,CLINIQUE,Acne Solutions Liquid Makeup,1440
5.0,flawless,CLINIQUE,Acne Solutions Liquid Makeup,1440
5.0,light coverage,CLINIQUE,Acne Solutions Liquid Makeup,1440
5.0,skin clearing,CLINIQUE,Acne Solutions Liquid Makeup,1440
4.0,blendable,CLINIQUE,Acne Solutions Liquid Makeup,1440
6.0,lightweight,Erborian,BB Crème au Ginseng,236
5.0,blendable,Erborian,BB Crème au Ginseng,236
5.0,creamy,Erborian,BB Crème au Ginseng,236
5.0,moisturizing,Erborian,BB Crème au Ginseng,236
4.0,smooth,Erborian,BB Crème au Ginseng,236
3.0,buildable,Erborian,BB Crème au Ginseng,236
3.0,hydrating,Erborian,BB Crème au Ginseng,236
